sentence	label	sentence-id
Commercially-available 5-HT2C agonists (CP 809101, Ro 60-0175, WAY 161503, mCPP, and 1-methylpsilocin), novel 4-phenyl-2-N,N-dimethyl-aminotetralin (PAT)-type 5-HT2C agonists (with 5-HT2A/2B antagonist activity), and antagonists selective for 5-HT2A (M100907), @PROTEIN$ (SB-242084), and 5-HT2B/2C (SB-206553) receptors attenuated the DOI-elicited-HTR.X	1	23353901-5
This investigation tested the hypothesis that CYP2B6 is a prominent CYP isoform responsible for clinical methadone N-demethylation and clearance, using the in vivo mechanism-based @PROTEIN$ inhibitor ticlopidine, given orally for 4 days.	1	23361846-2
@COMPOUND$ N-demethylation in vitro is catalyzed by hepatic cytochrome P4502B6 (CYP2B6) and CYP3A4, but clinical disposition is often attributed to @PROTEIN$.X	1	23361846-1
@COMPOUND$ N-demethylation in vitro is catalyzed by hepatic @PROTEIN$ (CYP2B6) and CYP3A4, but clinical disposition is often attributed to CYP3A4.X	1	23361846-1
@COMPOUND$ N-demethylation in vitro is catalyzed by hepatic cytochrome P4502B6 (@PROTEIN$) and CYP3A4, but clinical disposition is often attributed to CYP3A4.X	1	23361846-1
@COMPOUND$ N-demethylation in vitro is catalyzed by hepatic cytochrome P4502B6 (CYP2B6) and @PROTEIN$, but clinical disposition is often attributed to CYP3A4.X	1	23361846-1
Methadone @COMPOUND$-demethylation in vitro is catalyzed by hepatic cytochrome P4502B6 (CYP2B6) and CYP3A4, but clinical disposition is often attributed to @PROTEIN$.X	1	23361846-1
Methadone @COMPOUND$-demethylation in vitro is catalyzed by hepatic @PROTEIN$ (CYP2B6) and CYP3A4, but clinical disposition is often attributed to CYP3A4.X	1	23361846-1
Methadone @COMPOUND$-demethylation in vitro is catalyzed by hepatic cytochrome P4502B6 (@PROTEIN$) and CYP3A4, but clinical disposition is often attributed to CYP3A4.X	1	23361846-1
Methadone @COMPOUND$-demethylation in vitro is catalyzed by hepatic cytochrome P4502B6 (CYP2B6) and @PROTEIN$, but clinical disposition is often attributed to CYP3A4.X	1	23361846-1
CYP2B6 inhibition reduces methadone N-demethylation and clearance, and alters methadone concentrations, demonstrating an important role for @PROTEIN$ in clinical methadone disposition.	1	23361846-7
This investigation tested the hypothesis that @PROTEIN$ is a prominent CYP isoform responsible for clinical methadone N-demethylation and clearance, using the in vivo mechanism-based CYP2B6 inhibitor ticlopidine, given orally for 4 days.X	1	23361846-2
This investigation tested the hypothesis that CYP2B6 is a prominent @PROTEIN$ isoform responsible for clinical methadone N-demethylation and clearance, using the in vivo mechanism-based CYP2B6 inhibitor ticlopidine, given orally for 4 days.X	1	23361846-2
This investigation tested the hypothesis that @PROTEIN$ is a prominent CYP isoform responsible for clinical methadone N-demethylation and clearance, using the in vivo mechanism-based CYP2B6 inhibitor ticlopidine, given orally for 4 days.X	1	23361846-2
This investigation tested the hypothesis that CYP2B6 is a prominent @PROTEIN$ isoform responsible for clinical methadone N-demethylation and clearance, using the in vivo mechanism-based CYP2B6 inhibitor ticlopidine, given orally for 4 days.X	1	23361846-2
We found that treatment of both differentiated dopaminergic-like SH-SY5Y cells and rat midbrain slices with the dopamine D2 receptor (D2R) agonist, @COMPOUND$, triggered an increase in the expression of @PROTEIN$ that was temporally preceded by an increase in the levels of zinc-finger protein 268 (Zif268), a DNA-binding transcription factor encoded by an immediate-early gene.X	1	23373701-3
We found that treatment of both differentiated dopaminergic-like SH-SY5Y cells and rat midbrain slices with the dopamine D2 receptor (D2R) agonist, @COMPOUND$, triggered an increase in the expression of GDNF that was temporally preceded by an increase in the levels of @PROTEIN$ (Zif268), a DNA-binding transcription factor encoded by an immediate-early gene.X	1	23373701-3
We found that treatment of both differentiated dopaminergic-like SH-SY5Y cells and rat midbrain slices with the dopamine D2 receptor (D2R) agonist, @COMPOUND$, triggered an increase in the expression of GDNF that was temporally preceded by an increase in the levels of zinc-finger protein 268 (@PROTEIN$), a DNA-binding transcription factor encoded by an immediate-early gene.X	1	23373701-3
Moreover, the D2R inhibitor @COMPOUND$ blocked the increase of both @PROTEIN$ and Zif268 expression following potassium-evoked dopamine release in SH-SY5Y cells.X	1	23373701-4
Moreover, the D2R inhibitor @COMPOUND$ blocked the increase of both GDNF and @PROTEIN$ expression following potassium-evoked dopamine release in SH-SY5Y cells.X	1	23373701-4
Moreover, the @PROTEIN$ inhibitor raclopride blocked the increase of both GDNF and Zif268 expression following potassium-evoked dopamine release in SH-SY5Y cells.X	1	23373701-4
We found that treatment of both differentiated dopaminergic-like SH-SY5Y cells and rat midbrain slices with the @PROTEIN$ (D2R) agonist, quinpirole, triggered an increase in the expression of GDNF that was temporally preceded by an increase in the levels of zinc-finger protein 268 (Zif268), a DNA-binding transcription factor encoded by an immediate-early gene.X	1	23373701-3
We found that treatment of both differentiated dopaminergic-like SH-SY5Y cells and rat midbrain slices with the dopamine D2 receptor (@PROTEIN$) agonist, quinpirole, triggered an increase in the expression of GDNF that was temporally preceded by an increase in the levels of zinc-finger protein 268 (Zif268), a DNA-binding transcription factor encoded by an immediate-early gene.X	1	23373701-3
In this paper a series of new @COMPOUND$ derivatives has been designed, synthesized and evaluated as the @PROTEIN$ inhibitors.X	1	23376249-1
Synthesis and biological evaluation of @COMPOUND$ analogues as novel @PROTEIN$ and BuChE inhibitors.	1	23376249-0
Synthesis and biological evaluation of @COMPOUND$ analogues as novel AChE and @PROTEIN$ inhibitors.	1	23376249-0
@COMPOUND$, a specific PI3K/AKT inhibitor, selectively activated the p38 MAPK kinase pathway and enhanced c-Jun phosphorylation, but did not activate @PROTEIN$.X	0	23376356-4
@COMPOUND$, a specific PI3K/AKT inhibitor, selectively activated the @PROTEIN$ MAPK kinase pathway and enhanced c-Jun phosphorylation, but did not activate JNK.X	1	23376356-4
@COMPOUND$, a specific PI3K/AKT inhibitor, selectively activated the p38 @PROTEIN$ kinase pathway and enhanced c-Jun phosphorylation, but did not activate JNK.X	1	23376356-4
@COMPOUND$, a specific PI3K/AKT inhibitor, selectively activated the p38 MAPK @PROTEIN$ pathway and enhanced c-Jun phosphorylation, but did not activate JNK.X	1	23376356-4
@COMPOUND$, a specific PI3K/AKT inhibitor, selectively activated the p38 MAPK kinase pathway and enhanced @PROTEIN$ phosphorylation, but did not activate JNK.X	1	23376356-4
@COMPOUND$, a specific @PROTEIN$/AKT inhibitor, selectively activated the p38 MAPK kinase pathway and enhanced c-Jun phosphorylation, but did not activate JNK.X	1	23376356-4
@COMPOUND$, a specific PI3K/@PROTEIN$ inhibitor, selectively activated the p38 MAPK kinase pathway and enhanced c-Jun phosphorylation, but did not activate JNK.X	1	23376356-4
The pharmacological inhibitors @COMPOUND$ (@PROTEIN$ inhibitor) and SP600125 (a JNK inhibitor) protected primary cultures of rat CGCs from LY294002-induced apoptosis.X	1	23376356-5
The pharmacological inhibitors SB203580 (p38 inhibitor) and @COMPOUND$ (a @PROTEIN$ inhibitor) protected primary cultures of rat CGCs from LY294002-induced apoptosis.X	1	23376356-5
Today, we used @COMPOUND$, a hypoxia mimetic that inhibits proteasomal @PROTEIN$ degradation and generates reactive oxygen species (ROS).X	1	23380477-4
An autophagic signaling was evidenced by an increase of Beclin-1, ATG 5-12, and LC3-II expression whereas the @PROTEIN$(mut) presence decreased with CoCl2 time exposure.X	1	23380477-6
Cellular responses to DNA damage induced by @COMPOUND$ or doxorubicin include down-regulation of endogenous supervillin coincident with increases in @PROTEIN$.X	1	23382381-4
Cellular responses to DNA damage induced by etoposide or @COMPOUND$ include down-regulation of endogenous supervillin coincident with increases in @PROTEIN$.X	1	23382381-4
Cellular responses to DNA damage induced by @COMPOUND$ or doxorubicin include down-regulation of endogenous @PROTEIN$ coincident with increases in p53.X	1	23382381-4
Cellular responses to DNA damage induced by etoposide or @COMPOUND$ include down-regulation of endogenous @PROTEIN$ coincident with increases in p53.X	1	23382381-4
Novel @COMPOUND$ derivatives that modulate body weight through enhancement of hypothalamic pro-opiomelanocortin (@PROTEIN$) and/or decreased neuropeptide Y (NPY).	1	23384387-0
Novel @COMPOUND$ derivatives that modulate body weight through enhancement of hypothalamic @PROTEIN$ (POMC) and/or decreased neuropeptide Y (NPY).	1	23384387-0
Novel @COMPOUND$ derivatives that modulate body weight through enhancement of hypothalamic pro-opiomelanocortin (POMC) and/or decreased @PROTEIN$ (NPY).	1	23384387-0
Novel @COMPOUND$ derivatives that modulate body weight through enhancement of hypothalamic pro-opiomelanocortin (POMC) and/or decreased neuropeptide Y (@PROTEIN$).	1	23384387-0
@COMPOUND$ suppressed @PROTEIN$ gene transcription enhanced by PTH(1-34) without affecting ΔFosB expression or Smad1 phosphorylation, and dexamethasone-GC receptor complex was bound to JunD, which forms heterodimers with ΔFosB.X	1	23397032-9
Number and area of preneoplastic foci positive for @PROTEIN$ (GST-P) were consistently higher in these groups than the sum of individual values in the groups treated with @COMPOUND$ or HCB alone.X	1	23402856-6
Number and area of preneoplastic foci positive for glutathione S-transferase placental form (@PROTEIN$) were consistently higher in these groups than the sum of individual values in the groups treated with @COMPOUND$ or HCB alone.X	1	23402856-6
Number and area of preneoplastic foci positive for @PROTEIN$ (GST-P) were consistently higher in these groups than the sum of individual values in the groups treated with HEP or @COMPOUND$ alone.X	1	23402856-6
Number and area of preneoplastic foci positive for glutathione S-transferase placental form (@PROTEIN$) were consistently higher in these groups than the sum of individual values in the groups treated with HEP or @COMPOUND$ alone.X	1	23402856-6
On the basis of these findings, we conclude that @COMPOUND$ and HCB have additive and synergistic effects on the development of @PROTEIN$-positive foci and that higher risks are associated with a combination of residual organochlorine pesticides in foods than with individual residual organochlorine pesticides.	1	23402856-8
On the basis of these findings, we conclude that HEP and @COMPOUND$ have additive and synergistic effects on the development of @PROTEIN$-positive foci and that higher risks are associated with a combination of residual organochlorine pesticides in foods than with individual residual organochlorine pesticides.	1	23402856-8
Taken together these results indicate that in vivo or ex vivo exposure of intestinal tissue to @COMPOUND$ lead to similar intestinal lesions and activation of @PROTEIN$.X	1	23403092-10
The food contaminant @COMPOUND$ activates the @PROTEIN$ in the intestine: interest of ex vivo models as an alternative to in vivo experiments.	1	23403092-0
@COMPOUND$ protects human EA.hy926 endothelial cells against gamma-radiation induced oxidative injury by activating the @PROTEIN$/heme oxygenase-1 pathway.	1	23403272-0
@COMPOUND$ protects human EA.hy926 endothelial cells against gamma-radiation induced oxidative injury by activating the NF-E2-related factor 2/@PROTEIN$ pathway.	1	23403272-0
Furthermore, inhibition of @PROTEIN$ with zinc protoporphyrin IX (ZNPP) significantly reversed the protective effect of Paeoniflorin against radiation-induced damage in EA.hy926 cells	1	23403272-9
Our findings confirmed that @COMPOUND$ protected EA.hy926 cells against radiation-induced injury through the @PROTEIN$/HO-1 pathway.	1	23403272-10
Our findings confirmed that @COMPOUND$ protected EA.hy926 cells against radiation-induced injury through the Nrf2/@PROTEIN$ pathway.	1	23403272-10
In particular, we showed that @COMPOUND$ significantly reduced the formation of intracellular reactive oxygen species (ROS), the level of malondialdehyde (MDA) and lactate dehydrogenase (LDH) leakage, and enhanced production of the endogenous antioxidants, glutathione (GSH) and @PROTEIN$ (SOD) in EA.hy926 cells.X	1	23403272-5
In particular, we showed that @COMPOUND$ significantly reduced the formation of intracellular reactive oxygen species (ROS), the level of malondialdehyde (MDA) and lactate dehydrogenase (LDH) leakage, and enhanced production of the endogenous antioxidants, glutathione (GSH) and superoxide dismutase (@PROTEIN$) in EA.hy926 cells.X	1	23403272-5
Treatment of these cells with @COMPOUND$ significantly induced @PROTEIN$ expression.X	1	23403272-6
The @COMPOUND$-induced @PROTEIN$ expression was abrogated by Nrf2 siRNA.X	1	23403272-8
In particular, we showed that @COMPOUND$ significantly reduced the formation of intracellular reactive oxygen species (ROS), the level of malondialdehyde (MDA) and @PROTEIN$ (LDH) leakage, and enhanced production of the endogenous antioxidants, glutathione (GSH) and superoxide dismutase (SOD) in EA.hy926 cells.X	1	23403272-5
In particular, we showed that @COMPOUND$ significantly reduced the formation of intracellular reactive oxygen species (ROS), the level of malondialdehyde (MDA) and lactate dehydrogenase (@PROTEIN$) leakage, and enhanced production of the endogenous antioxidants, glutathione (GSH) and superoxide dismutase (SOD) in EA.hy926 cells.X	1	23403272-5
Furthermore, inhibition of @PROTEIN$ with zinc protoporphyrin IX (ZNPP) significantly reversed the protective effect of Paeoniflorin against radiation-induced damage in EA.h	1	23403272-9
Furthermore, inhibition of @PROTEIN$ with zinc protoporphyrin IX (ZNPP) significantly reversed the protective effect of Paeoniflorin against radiation-induced damage in EA.hy926 cells.X	1	23403272-9
@COMPOUND$, a second-generation @PROTEIN$ receptor antagonist with a different half-life, a different binding capacity and a different mechanism of action than the first-generation 5-HT3 receptor antagonists appears to be the most effective agent in its class.X	1	23404093-4
@COMPOUND$, the first and only agent clinically available in the @PROTEIN$ antagonist drug class has been used effectively as an additive agent to the 5-HT3 receptor antagonists and dexamethasone to control CINV.X	1	23404093-5
@COMPOUND$ and netupitant are other @PROTEIN$ antagonists that are currently in phase III clinical trials.X	1	23404093-6
Rolapitant and @COMPOUND$ are other @PROTEIN$ antagonists that are currently in phase III clinical trials.X	1	23404093-6
Moderate inhibitory effect of @PROTEIN$-C oxidation by phytosteryl phenolates wa	1	23411235-4
Aqueous @COMPOUND$ (80%) extract of lentil hulls exhibited high antioxidant and anti-inflammatory activities preferentially inhibiting @PROTEIN$ (IC(50), 55 μg/ml), with moderate COX-1 (IC(50), 66 μg/ml) and COX-2 (IC(50), 119 μg/ml) inhibitory effects on the COX pathway, whereas faba bean hull extracts exerted relatively mild LOX inhibitory activity.	1	23411279-5
Aqueous @COMPOUND$ (80%) extract of lentil hulls exhibited high antioxidant and anti-inflammatory activities preferentially inhibiting 15-LOX (IC(50), 55 μg/ml), with moderate @PROTEIN$ (IC(50), 66 μg/ml) and COX-2 (IC(50), 119 μg/ml) inhibitory effects on the COX pathway, whereas faba bean hull extracts exerted relatively mild LOX inhibitory activity.	1	23411279-5
Aqueous @COMPOUND$ (80%) extract of lentil hulls exhibited high antioxidant and anti-inflammatory activities preferentially inhibiting 15-LOX (IC(50), 55 μg/ml), with moderate COX-1 (IC(50), 66 μg/ml) and @PROTEIN$ (IC(50), 119 μg/ml) inhibitory effects on the COX pathway, whereas faba bean hull extracts exerted relatively mild LOX inhibitory activity.	1	23411279-5
Aqueous @COMPOUND$ (80%) extract of lentil hulls exhibited high antioxidant and anti-inflammatory activities preferentially inhibiting 15-LOX (IC(50), 55 μg/ml), with moderate COX-1 (IC(50), 66 μg/ml) and COX-2 (IC(50), 119 μg/ml) inhibitory effects on the @PROTEIN$ pathway, whereas faba bean hull extracts exerted relatively mild LOX inhibitory activity.	1	23411279-5
Aqueous @COMPOUND$ (80%) extract of lentil hulls exhibited high antioxidant and anti-inflammatory activities preferentially inhibiting 15-LOX (IC(50), 55 μg/ml), with moderate COX-1 (IC(50), 66 μg/ml) and COX-2 (IC(50), 119 μg/ml) inhibitory effects on the COX pathway, whereas faba bean hull extracts exerted relatively mild @PROTEIN$ inhibitory activity.	1	23411279-5
We searched for inhibitors of @PROTEIN$ from the ethyl acetate extract of the petal of Filipendula ulmaria, also called meadowswee	1	23411280-3
@PROTEIN$ (HDC) catalyses the formation of histamine, a bioactive amine.X	1	23411280-1
Histidine decarboxylase (@PROTEIN$) catalyses the formation of histamine, a bioactive amine.X	1	23411280-1
@PROTEIN$ (HDC) catalyses the formation of histamine, a bioactive amine.X	1	23411280-1
Histidine decarboxylase (@PROTEIN$) catalyses the formation of histamine, a bioactive amine.X	1	23411280-1
High throughput screening led to the identification of a novel series of @COMPOUND$ α7 nicotinic acetylcholine receptor (@PROTEIN$) agonists.X	1	23414838-1
High throughput screening led to the identification of a novel series of @COMPOUND$ @PROTEIN$ (nAChR) agonists.X	1	23414838-1
Discovery of a novel series of @COMPOUND$ @PROTEIN$ agonists.	1	23414838-0
This is distinct from @PROTEIN$ inhibitors based on non-amino acid derived quinazolinones, where high selectivity against PKA could be obtained.X	1	23416002-4
This is distinct from Rock inhibitors based on non-@COMPOUND$ derived quinazolinones, where high selectivity against @PROTEIN$ could be obtained.X	1	23416002-4
This is distinct from @PROTEIN$ inhibitors based on non-amino acid derived quinazolinones, where high selectivity against PKA could be obtain	1	23416002-4
This is distinct from Rock inhibitors based on non-amino acid derived @COMPOUND$, where high selectivity against @PROTEIN$ could be obtained.X	1	23416002-4
SAR and lead optimization studies for @PROTEIN$ inhibitors based on amino acid-derived quinazolines are described.X	1	23416002-1
SAR and lead optimization studies for @PROTEIN$ inhibitors based on amino acid-derived quinazolines are described	1	23416002-1
@COMPOUND$ derived quinazolines as @PROTEIN$/PKA inhibitors.	1	23416002-0
@COMPOUND$ derived quinazolines as Rock/@PROTEIN$ inhibitors.	1	23416002-0
Amino acid derived @COMPOUND$ as @PROTEIN$/PKA inhibitors.	1	23416002-0
Amino acid derived @COMPOUND$ as Rock/@PROTEIN$ inhibitors.	1	23416002-0
The @PROTEIN$ inhibitor, diflunisal, is used in the clinic for its anti-inflammatory activity.X	1	23416065-1
Although there was no change in the levels of @PROTEIN$ (IR), Akt (protein kinase B) and glucose transporter-4 (GLUT4) messenger RNA, BPA significantly decreased the IR, Akt and GLUT4 protein levels (both plasma membrane and cytosolic fraction) of the gastrocnemius muscle.X	0	23424204-8
Although there was no change in the levels of insulin receptor (@PROTEIN$), Akt (protein kinase B) and glucose transporter-4 (GLUT4) messenger RNA, BPA significantly decreased the IR, Akt and GLUT4 protein levels (both plasma membrane and cytosolic fraction) of the gastrocnemius muscle.X	0	23424204-8
Although there was no change in the levels of insulin receptor (IR), @PROTEIN$ (protein kinase B) and glucose transporter-4 (GLUT4) messenger RNA, BPA significantly decreased the IR, Akt and GLUT4 protein levels (both plasma membrane and cytosolic fraction) of the gastrocnemius muscle.X	0	23424204-8
Although there was no change in the levels of insulin receptor (IR), Akt (@PROTEIN$) and glucose transporter-4 (GLUT4) messenger RNA, BPA significantly decreased the IR, Akt and GLUT4 protein levels (both plasma membrane and cytosolic fraction) of the gastrocnemius muscle.X	0	23424204-8
Although there was no change in the levels of insulin receptor (IR), Akt (protein kinase B) and @PROTEIN$ (GLUT4) messenger RNA, BPA significantly decreased the IR, Akt and GLUT4 protein levels (both plasma membrane and cytosolic fraction) of the gastrocnemius muscle.X	0	23424204-8
Although there was no change in the levels of insulin receptor (IR), Akt (protein kinase B) and glucose transporter-4 (@PROTEIN$) messenger RNA, BPA significantly decreased the IR, Akt and GLUT4 protein levels (both plasma membrane and cytosolic fraction) of the gastrocnemius muscle.X	0	23424204-8
Although there was no change in the levels of insulin receptor (IR), Akt (protein kinase B) and glucose transporter-4 (GLUT4) messenger RNA, @COMPOUND$ significantly decreased the IR, @PROTEIN$ and GLUT4 protein levels (both plasma membrane and cytosolic fraction) of the gastrocnemius muscle.X	1	23424204-8
Although there was no change in the levels of insulin receptor (IR), Akt (protein kinase B) and glucose transporter-4 (GLUT4) messenger RNA, @COMPOUND$ significantly decreased the IR, Akt and @PROTEIN$ protein levels (both plasma membrane and cytosolic fraction) of the gastrocnemius muscle.X	1	23424204-8
Although there was no change in the levels of insulin receptor (IR), Akt (protein kinase B) and glucose transporter-4 (GLUT4) messenger RNA, @COMPOUND$ significantly decreased the @PROTEIN$, Akt and GLUT4 protein levels (both plasma membrane and cytosolic fraction) of the gastrocnemius muscle.X	1	23424204-8
In conclusion, @COMPOUND$ has adverse effects on phosphorylation of Akt, @PROTEIN$ translocation and (14)C-glucose oxidation.	1	23424204-10
In conclusion, @COMPOUND$ has adverse effects on phosphorylation of @PROTEIN$, GLUT4 translocation and (14)C-glucose oxidation.	1	23424204-10
The obtained results showed that @COMPOUND$ increased lipid peroxidation and abnormal sperm count and decreased plasma testosterone, @PROTEIN$, acid phosphatase, alkaline phosphatase and testicular steroidogenic enzymes: 3β-hydroxysteroid dehydrogenase (HSD), 17β-HSD activities as well as epididymal sperm counts and motility, while RUT and Se treatment reversed this change to control values.X	1	23424207-3
The obtained results showed that @COMPOUND$ increased lipid peroxidation and abnormal sperm count and decreased plasma testosterone, lactate dehydrogenase, @PROTEIN$, alkaline phosphatase and testicular steroidogenic enzymes: 3β-hydroxysteroid dehydrogenase (HSD), 17β-HSD activities as well as epididymal sperm counts and motility, while RUT and Se treatment reversed this change to control values.X	1	23424207-3
The obtained results showed that @COMPOUND$ increased lipid peroxidation and abnormal sperm count and decreased plasma testosterone, lactate dehydrogenase, acid phosphatase, @PROTEIN$ and testicular steroidogenic enzymes: 3β-hydroxysteroid dehydrogenase (HSD), 17β-HSD activities as well as epididymal sperm counts and motility, while RUT and Se treatment reversed this change to control values.X	1	23424207-3
The obtained results showed that @COMPOUND$ increased lipid peroxidation and abnormal sperm count and decreased plasma testosterone, lactate dehydrogenase, acid phosphatase, alkaline phosphatase and @PROTEIN$: 3β-hydroxysteroid dehydrogenase (HSD), 17β-HSD activities as well as epididymal sperm counts and motility, while RUT and Se treatment reversed this change to control values.X	1	23424207-3
The obtained results showed that @COMPOUND$ increased lipid peroxidation and abnormal sperm count and decreased plasma testosterone, lactate dehydrogenase, acid phosphatase, alkaline phosphatase and testicular steroidogenic enzymes: @PROTEIN$ (HSD), 17β-HSD activities as well as epididymal sperm counts and motility, while RUT and Se treatment reversed this change to control values.X	1	23424207-3
The obtained results showed that @COMPOUND$ increased lipid peroxidation and abnormal sperm count and decreased plasma testosterone, lactate dehydrogenase, acid phosphatase, alkaline phosphatase and testicular steroidogenic enzymes: 3β-hydroxysteroid dehydrogenase (@PROTEIN$), 17β-HSD activities as well as epididymal sperm counts and motility, while RUT and Se treatment reversed this change to control values.X	1	23424207-3
The obtained results showed that @COMPOUND$ increased lipid peroxidation and abnormal sperm count and decreased plasma testosterone, lactate dehydrogenase, acid phosphatase, alkaline phosphatase and testicular steroidogenic enzymes: 3β-hydroxysteroid dehydrogenase (HSD), @PROTEIN$ activities as well as epididymal sperm counts and motility, while RUT and Se treatment reversed this change to control values.X	1	23424207-3
Acute intoxication with @COMPOUND$ was also followed by significantly decreased activity of the antioxidant defence system (superoxide dismutase (SOD), catalase (CAT), glutathione peroxidase (GSH-Px), glutathione reductase (GR), glutathione (GSH), and glutathione-S-transferase (@PROTEIN$)).X	1	23424207-4
Acute intoxication with @COMPOUND$ was also followed by significantly decreased activity of the antioxidant defence system (@PROTEIN$ (SOD), catalase (CAT), glutathione peroxidase (GSH-Px), glutathione reductase (GR), glutathione (GSH), and glutathione-S-transferase (GST)).X	1	23424207-4
Acute intoxication with @COMPOUND$ was also followed by significantly decreased activity of the antioxidant defence system (superoxide dismutase (@PROTEIN$), catalase (CAT), glutathione peroxidase (GSH-Px), glutathione reductase (GR), glutathione (GSH), and glutathione-S-transferase (GST)).X	1	23424207-4
Acute intoxication with @COMPOUND$ was also followed by significantly decreased activity of the antioxidant defence system (superoxide dismutase (SOD), @PROTEIN$ (CAT), glutathione peroxidase (GSH-Px), glutathione reductase (GR), glutathione (GSH), and glutathione-S-transferase (GST)).X	1	23424207-4
Acute intoxication with @COMPOUND$ was also followed by significantly decreased activity of the antioxidant defence system (superoxide dismutase (SOD), catalase (@PROTEIN$), glutathione peroxidase (GSH-Px), glutathione reductase (GR), glutathione (GSH), and glutathione-S-transferase (GST)).X	1	23424207-4
Acute intoxication with @COMPOUND$ was also followed by significantly decreased activity of the antioxidant defence system (superoxide dismutase (SOD), catalase (CAT), @PROTEIN$ (GSH-Px), glutathione reductase (GR), glutathione (GSH), and glutathione-S-transferase (GST)).X	1	23424207-4
Acute intoxication with @COMPOUND$ was also followed by significantly decreased activity of the antioxidant defence system (superoxide dismutase (SOD), catalase (CAT), glutathione peroxidase (@PROTEIN$), glutathione reductase (GR), glutathione (GSH), and glutathione-S-transferase (GST)).X	1	23424207-4
Acute intoxication with @COMPOUND$ was also followed by significantly decreased activity of the antioxidant defence system (superoxide dismutase (SOD), catalase (CAT), glutathione peroxidase (GSH-Px), @PROTEIN$ (GR), glutathione (GSH), and glutathione-S-transferase (GST)).X	1	23424207-4
Acute intoxication with @COMPOUND$ was also followed by significantly decreased activity of the antioxidant defence system (superoxide dismutase (SOD), catalase (CAT), glutathione peroxidase (GSH-Px), glutathione reductase (@PROTEIN$), glutathione (GSH), and glutathione-S-transferase (GST)).X	1	23424207-4
Acute intoxication with @COMPOUND$ was also followed by significantly decreased activity of the antioxidant defence system (superoxide dismutase (SOD), catalase (CAT), glutathione peroxidase (GSH-Px), glutathione reductase (GR), glutathione (GSH), and @PROTEIN$ (GST)).X	1	23424207-4
MeHg significantly increased DA precursor accumulation in cells treated with 3-hydroxybenzylhydrazine (10µM), revealing that @COMPOUND$ increases @PROTEIN$ activity.X	1	23425605-9
The @PROTEIN$ inhibitor α-methyltyrosine (300µM, 24h) completely abolished MeHg-induced DA rel	1	23425605-8
The solubility-driven structural modification of (pyridin-3-yl) benzoxazinyl-oxazolidinones is described, which resulted in the development of a new series of @COMPOUND$ analogues with high antibacterial activity against Gram-positive pathogens, including that against linezolid-resistant strains and low @PROTEIN$ inhibition.X	1	23428155-1
Activity of ponatinib against clinically-relevant @COMPOUND$-resistant @PROTEIN$ mutants of FLT3-ITD.	0	23430109-0
Activity of ponatinib against clinically-relevant @COMPOUND$-resistant kinase domain mutants of @PROTEIN$-ITD.	0	23430109-0
The switch control inhibitor @COMPOUND$ was similarly inactive against @PROTEIN$ AL mutations.X	0	23430109-7
Secondary point mutations in the Fms-like tyrosine kinase 3 (FLT3) tyrosine kinase domain (KD) are common causes of acquired clinical resistance to the @PROTEIN$ inhibitors AC220 (quizartinib) and sorafenib.X	1	23430109-1
Secondary point mutations in the Fms-like tyrosine kinase 3 (FLT3) tyrosine kinase domain (KD) are common causes of acquired clinical resistance to the @PROTEIN$ inhibitors AC220 (quizartinib) and sorafenib.	1	23430109-1
Secondary point mutations in the Fms-like tyrosine kinase 3 (FLT3) tyrosine kinase domain (KD) are common causes of acquired clinical resistance to the @PROTEIN$ inhibitors AC220 (quizartinib) and sorafenib.X	1	23430109-1
@COMPOUND$ (AP24534) is a @PROTEIN$ inhibitor with in vitro and clinical activity in tyrosine kinase inhibitor (TKI)-resistant chronic myeloid leukemia, irrespective of BCR-ABL KD mutation.X	1	23430109-2
Ponatinib (@COMPOUND$) is a @PROTEIN$ inhibitor with in vitro and clinical activity in tyrosine kinase inhibitor (TKI)-resistant chronic myeloid leukemia, irrespective of BCR-ABL KD mutation.X	1	23430109-2
Moreover, since reduced levels of p21CIP1 and Chk2 proteins but no change in @PROTEIN$ levels could be detected in MCF-7 cells after BSC 3g or 3n treatment our results suggest that BSC treated cells die from lethal mitosis.	0	23432582-8
Moreover, since reduced levels of @PROTEIN$ and Chk2 proteins but no change in p53 levels could be detected in MCF-7 cells after BSC 3g or 3n treatment our results suggest that BSC treated cells die from lethal mitosis.	1	23432582-8
Moreover, since reduced levels of p21CIP1 and @PROTEIN$ proteins but no change in p53 levels could be detected in MCF-7 cells after BSC 3g or 3n treatment our results suggest that BSC treated cells die from lethal mitosis.	1	23432582-8
However, the involvement of the caspase-dependent pathway in the process of cell death induced by either BSC 3g or 3n is discarded since cell death could not be prevented by pretreatment with the pan@PROTEIN$ inhibitor z-VAD-fmk.X	1	23432582-7
These compounds were evaluated for their acetylcholinesterase (AChE) inhibitory activity and @COMPOUND$ was found to be the most potent against @PROTEIN$ with IC50 4.16 μmol/L.	1	23434223-3
A one-pot domino synthesis and discovery of highly functionalized @COMPOUND$ as @PROTEIN$ inhibitors.	1	23434223-0
Furthermore, knockdown of OPN enhanced cell death caused by other drugs, including @COMPOUND$, doxorubicin, actinomycin-D, and rapamycin, which are also @PROTEIN$ substrates.X	1	23434829-11
Furthermore, knockdown of OPN enhanced cell death caused by other drugs, including paclitaxel, @COMPOUND$, actinomycin-D, and rapamycin, which are also @PROTEIN$ substrates.X	1	23434829-11
